"","orchestra","section","name","link","title","isLead"
"53","Baltimore Symphony Orchestra","Brass","René Shapiro ","https://www.bsomusic.org/musicians/musician/rené-shapiro/","Assistant Principal Trumpet","TRUE"
"54","Baltimore Symphony Orchestra","Bass","David Sheets","https://www.bsomusic.org/musicians/musician/david-sheets/","Associate Principal Bass","TRUE"
"55","Baltimore Symphony Orchestra","Cello","Dariusz Skoraczewski","https://www.bsomusic.org/musicians/musician/dariusz-skoraczewski/","Principal Cello","TRUE"
"56","Baltimore Symphony Orchestra","First Violin","Kevin Smith","https://www.bsomusic.org/musicians/musician/kevin-smith/","Acting Fourth Chair First Violin","FALSE"
"57","Baltimore Symphony Orchestra","Viola","Colin Sorgi","https://www.bsomusic.org/musicians/musician/colin-sorgi/","Viola","FALSE"
"58","Baltimore Symphony Orchestra","Bass","Eric Stahl","https://www.bsomusic.org/musicians/musician/eric-stahl/","Bass","FALSE"
"59","Baltimore Symphony Orchestra","Second Violin","Ivan Stefanovic","https://www.bsomusic.org/musicians/musician/ivan-stefanovic/","Associate Principal Second Violin","TRUE"
"60","Baltimore Symphony Orchestra","Viola","Lisa Steltenpohl","https://www.bsomusic.org/musicians/musician/lisa-steltenpohl/","Principal Viola","TRUE"
"61","Baltimore Symphony Orchestra","Viola","Delmar Stewart","https://www.bsomusic.org/musicians/musician/delmar-stewart/","Viola","FALSE"
"62","Baltimore Symphony Orchestra","Viola","Jeffrey Stewart","https://www.bsomusic.org/musicians/musician/jeffrey-stewart/","Viola","FALSE"
"63","Baltimore Symphony Orchestra","Cello","Lukasz Szyrner","https://www.bsomusic.org/musicians/musician/lukasz-szyrner/","Cello","FALSE"
"64","Baltimore Symphony Orchestra","Woodwind","Vitor Trindade","https://www.bsomusic.org/musicians/musician/vitor-trindade/","Second Clarinet","FALSE"
"65","Baltimore Symphony Orchestra","First Violin","Ellen Pendleton Troyer","https://www.bsomusic.org/musicians/musician/ellen-pendleton-troyer/","First Violin","FALSE"
"66","Baltimore Symphony Orchestra","Second Violin ","Agnes Tse","https://www.bsomusic.org/musicians/musician/agnes-tse/","Second Violin ","FALSE"
"67","Baltimore Symphony Orchestra","Second Violin ","James Umber","https://www.bsomusic.org/musicians/musician/james-umber/","Second Violin ","FALSE"
"68","Baltimore Symphony Orchestra","Second Violin ","Charles Underwood","https://www.bsomusic.org/musicians/musician/charles-underwoodstar/","Second Violin ","FALSE"
"69","Baltimore Symphony Orchestra","Brass","John Vance","https://www.bsomusic.org/musicians/musician/john-vance/","Assistant Principal Trombone","TRUE"
"70","Baltimore Symphony Orchestra","First Violin","Andrew Wasyluszko","https://www.bsomusic.org/musicians/musician/andrew-wasyluszko/","First Violin","FALSE"
"71","Baltimore Symphony Orchestra","Viola","Mary Woehr","https://www.bsomusic.org/musicians/musician/mary-woehr/","Viola","FALSE"
"72","Baltimore Symphony Orchestra","First Violin","Audrey Wright","https://www.bsomusic.org/musicians/musician/audrey-wright/","Associate Concertmaster","TRUE"
"73","Baltimore Symphony Orchestra","Percussion","James Wyman","https://www.bsomusic.org/musicians/musician/james-wyman/","Principal Timpani","TRUE"
"74","Baltimore Symphony Orchestra","Second Violin ","Jerry Xiong","https://www.bsomusic.org/musicians/musician/jerry-xiong/","Second Violin ","FALSE"
"75","Baltimore Symphony Orchestra","Woodwind","YaoGuang Zhai","https://www.bsomusic.org/musicians/musician/yaoguang-zhai/","Principal Clarinet ","TRUE"
