"","orchestra","section","name","link","title","isLead"
"33","Atlanta Symphony Orchestra","Viola","Jessica Oudin","https://www.aso.org/artists/detail/jessica-oudin","Viola","FALSE"
"34","Atlanta Symphony Orchestra","Viola","Yiyin Li","https://www.aso.org/artists/detail/yiyin-li","Viola","FALSE"
"35","Atlanta Symphony Orchestra","Viola","Marian Kent","https://www.aso.org/artists/detail/marian-kent","Viola","FALSE"
"36","Atlanta Symphony Orchestra","Viola","Madeline Sharp","https://www.aso.org/artists/detail/madeline-sharp","Viola","FALSE"
"37","Atlanta Symphony Orchestra","Cello","Rainer Eudeikis","https://www.aso.org/artists/detail/rainer-eudeikis","Principal Cello","TRUE"
"38","Atlanta Symphony Orchestra","Cello","Daniel Laufer","https://www.aso.org/artists/detail/daniel-laufer","Associate Principal Cello","TRUE"
"39","Atlanta Symphony Orchestra","Cello","Karen Freer","https://www.aso.org/artists/detail/karen-freer","Assistant Principal Cello","TRUE"
"40","Atlanta Symphony Orchestra","Cello","Brad Ritchie","https://www.aso.org/artists/detail/brad-ritchie","Cello","FALSE"
"41","Atlanta Symphony Orchestra","Cello","Joel Dallow","https://www.aso.org/artists/detail/joel-dallow","Cello","FALSE"
"42","Atlanta Symphony Orchestra","Cello","Thomas Carpenter","https://www.aso.org/artists/detail/thomas-carpenter","Cello","FALSE"
"43","Atlanta Symphony Orchestra","Bass","Joseph McFadden","https://www.aso.org/artists/detail/joseph-mcfadden","Principal Bass","TRUE"
"44","Atlanta Symphony Orchestra","Bass","Gloria Jones Allgood","https://www.aso.org/artists/detail/gloria-jones-allgood","Bass","FALSE"
"45","Atlanta Symphony Orchestra","Bass","Karl Fenner","https://www.aso.org/artists/detail/karl-fenner","Bass","FALSE"
"46","Atlanta Symphony Orchestra","Bass","Michael Kenady","https://www.aso.org/artists/detail/michael-kenady","Bass","FALSE"
"47","Atlanta Symphony Orchestra","Bass","Michael Kurth","https://www.aso.org/artists/detail/michael-kurth","Bass","FALSE"
"48","Atlanta Symphony Orchestra","Bass","Daniel Tosky","https://www.aso.org/artists/detail/daniel-tosky","Bass","FALSE"
"49","Atlanta Symphony Orchestra","Bass","Brittany Conrad","https://www.aso.org/artists/detail/brittany-conrad","Bass","FALSE"
"50","Atlanta Symphony Orchestra","Woodwind","Christina Smith","https://www.aso.org/artists/detail/christina-smith","Principal Flute","TRUE"
"51","Atlanta Symphony Orchestra","Woodwind","Robert Cronin","https://www.aso.org/artists/detail/robert-cronin","Associate Principal Flute","TRUE"
"52","Atlanta Symphony Orchestra","Woodwind","C. Todd Skitch","https://www.aso.org/artists/detail/c--todd-skitch","Flute","FALSE"
"53","Atlanta Symphony Orchestra","Woodwind","Gina Hughes","https://www.aso.org/artists/detail/gina-hughes","Piccolo and Flute","FALSE"
"54","Atlanta Symphony Orchestra","Woodwind","Elizabeth Koch Tiscione","https://www.aso.org/artists/detail/elizabeth-koch-tiscione","Principal Oboe","TRUE"
"55","Atlanta Symphony Orchestra","Woodwind","Zachary Boeding","https://www.aso.org/artists/detail/zachary-boeding","Associate Principal Oboe","TRUE"
"56","Atlanta Symphony Orchestra","Woodwind","Samuel Nemec","https://www.aso.org/artists/detail/samuel-nemec","Oboe","FALSE"
"57","Atlanta Symphony Orchestra","Brass","Emily Brebach","https://www.aso.org/artists/detail/emily-brebach","English Horn, Oboe","FALSE"
"58","Atlanta Symphony Orchestra","Woodwind","Laura Ardan","https://www.aso.org/artists/detail/laura-ardan","Principal Clarinet","TRUE"
"59","Atlanta Symphony Orchestra","Woodwind","Ted Gurch","https://www.aso.org/artists/detail/ted-gurch","Associate Principal Clarinet","TRUE"
"60","Atlanta Symphony Orchestra","Woodwind","Marci Gurnow","https://www.aso.org/artists/detail/marci-gurnow","Clarinet","FALSE"
"61","Atlanta Symphony Orchestra","Woodwind","Alcides Rodriguez","https://www.aso.org/artists/detail/alcides-rodriguez","Clarinet, Bass Clarinet","FALSE"
"62","Atlanta Symphony Orchestra","Woodwind","Andrew Brady","https://www.aso.org/artists/detail/andrew-brady","Principal Bassoon","TRUE"
"63","Atlanta Symphony Orchestra","Woodwind","Anthony Georgeson","https://www.aso.org/artists/detail/anthony-georgeson","Associate Principal Bassoon","TRUE"
"64","Atlanta Symphony Orchestra","Woodwind","Laura Najarian","https://www.aso.org/artists/detail/laura-najarian","Bassoon","FALSE"
"65","Atlanta Symphony Orchestra","Woodwind","Juan de Gomar","https://www.aso.org/artists/detail/juan-de-gomar","Bassoon/Contra-Bassoon","FALSE"
"66","Atlanta Symphony Orchestra","Brass","Jaclyn Rainey","https://www.aso.org/artists/detail/jaclyn-rainey","Principal Horn","TRUE"
"67","Atlanta Symphony Orchestra","Brass","Susan Welty","https://www.aso.org/artists/detail/susan-welty","Associate Principal Horn","TRUE"
"68","Atlanta Symphony Orchestra","Brass","Kimberly Gilman","https://www.aso.org/artists/detail/kimberly-gilman","Horn","FALSE"
"69","Atlanta Symphony Orchestra","Brass","Bruce Kenney","https://www.aso.org/artists/detail/bruce-kenney","Horn","FALSE"
"70","Atlanta Symphony Orchestra","Brass","Chelsea McFarland","https://www.aso.org/artists/detail/chelsea-mcfarland","Horn","FALSE"
"71","Atlanta Symphony Orchestra","Brass","Stuart Stephenson","https://www.aso.org/artists/detail/stuart-stephenson","Principal Trumpet","TRUE"
"72","Atlanta Symphony Orchestra","Brass","Michael Tiscione","https://www.aso.org/artists/detail/michael-tiscione","Associate Principal Trumpet","TRUE"
"73","Atlanta Symphony Orchestra","Brass","Anthony Limoncelli","https://www.aso.org/artists/detail/anthony-limoncelli","Second Trumpet","FALSE"
"74","Atlanta Symphony Orchestra","Brass","Mark Maliniak","https://www.aso.org/artists/detail/mark-maliniak","Trumpet","FALSE"
"75","Atlanta Symphony Orchestra","Brass","Nathan Zgonc","https://www.aso.org/artists/detail/nathan-zgonc","Acting/Associate Principal/Second Trombone","TRUE"
"76","Atlanta Symphony Orchestra","Brass","Jeremy Buckler","https://www.aso.org/artists/detail/jeremy-buckler","Trombone","FALSE"
"77","Atlanta Symphony Orchestra","Brass","Brian Hecht","https://www.aso.org/artists/detail/brian-hecht","Bass Trombone","FALSE"
"78","Atlanta Symphony Orchestra","Brass","Michael Moore","https://www.aso.org/artists/detail/michael-moore","Principal Tuba","TRUE"
"79","Atlanta Symphony Orchestra","Percussion","Joseph Petrasek","https://www.aso.org/artists/detail/joseph-petrasek","Principal Percussion","TRUE"
"80","Atlanta Symphony Orchestra","Percussion","Mark Yancich","https://www.aso.org/artists/detail/mark-yancich","Principal Timpani","TRUE"
"81","Atlanta Symphony Orchestra","Percussion","William Wilder","https://www.aso.org/artists/detail/william-wilder","Assistant Principal Percussion","TRUE"
"82","Atlanta Symphony Orchestra","Percussion","Michael Stubbart","https://www.aso.org/artists/detail/michael-stubbart","Assistant Principal Timpani/Percussion","TRUE"
"83","Atlanta Symphony Orchestra","Percussion","Elisabeth Remy Johnson","https://www.aso.org/artists/detail/elisabeth-remy-johnson","Principal Harpist","TRUE"
"84","Atlanta Symphony Orchestra","Percussion","Peter Marshall","https://www.aso.org/artists/detail/peter-marshall","Piano/Harpsichord/Organ","FALSE"
"85","Atlanta Symphony Orchestra","Percussion","Sharon Berenson","https://www.aso.org/artists/detail/sharon-berenson-2","Second Violin, Piano","FALSE"
